ida_ea	name	gate	result	session	date	source_ref	detail
0x007D4DD0	??0cdSimpleSpecularShaderMat@@QAE@PAUnglTexture@@0@Z	V3	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe @ 0x007D4DD0; src/render/cdSimpleSpecularShader.cpp:55	Real body stores diffuse/specular textures, validates the global shader pointer through AeAssert, and binds it to the material.
0x007D4DD0	??0cdSimpleSpecularShaderMat@@QAE@PAUnglTexture@@0@Z	V4	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	IDA decompile 0x007D4DD0 and src/render/cdSimpleSpecularShader.cpp:55-83	Release texture stores, assert globals/line/message, ignored path, debug break, and shader assignment match source.
0x007D4E60	?InitCDSimpleSpecularShader@@YAXXZ	V3	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe @ 0x007D4E60; src/render/cdSimpleSpecularShader.cpp:84	Real body allocates/links the specular shader, clears Disabled and switch bit 0, and stores the global pointer.
0x007D4E60	?InitCDSimpleSpecularShader@@YAXXZ	V4	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	IDA decompile 0x007D4E60 and src/render/cdSimpleSpecularShader.cpp:84-105	Release allocation, init-list linkage, vtable setup, bit clear, null-failure path, and global assignment match source.
0x007D4EB0	?ToggleCDSimpleSpecularShader@@YAXXZ	V3	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe @ 0x007D4EB0; src/render/cdSimpleSpecularShader.cpp:105	Real body toggles bit 0 of the specular shader switching byte.
0x007D4EB0	?ToggleCDSimpleSpecularShader@@YAXXZ	V4	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	IDA decompile 0x007D4EB0 and src/render/cdSimpleSpecularShader.cpp:105-117	Release complement/mask expression and store match source.
0x007D4ED0	?Register@cdSimpleSpecularShader@@UAEXXZ	V3	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe @ 0x007D4ED0; src/render/cdSimpleSpecularShader.cpp:118	Real body registers the base shader, vertex shader, and both pixel shaders.
0x007D4ED0	?Register@cdSimpleSpecularShader@@UAEXXZ	V4	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	IDA decompile 0x007D4ED0 and src/render/cdSimpleSpecularShader.cpp:118-128	Release base call, vertex helper call, direct pixel registrations, table[0] selection, and call order match source.
0x007D4F00	?GetEyePos@@YAXPAVnglMeshNode@@AAVVector4@math@@@Z	V3	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe @ 0x007D4F00; src/render/cdSimpleSpecularShader.cpp:131	Real body builds the mesh-relative eye vector with SIMD basis transforms and writes the output vector.
0x007D4F00	?GetEyePos@@YAXPAVnglMeshNode@@AAVVector4@math@@@Z	V4	PASS	ida-manual-cd-simple-specular-20260831	2026-08-31	c3_bin/codmp_xboxr.xbe.c:1499723-1499757;src/render/cdSimpleSpecularShader.cpp:163-205	Release/source SIMD basis shuffles, view-position subtraction, and output write match.
0x007D4FF0	?AddNode@cdSimpleSpecularShader@@UAEXPAVnglMeshNode@@PAUnglMeshSection@@PAUnglMaterial@@@Z	V3	PASS	ida-manual-cd-simple-specular-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe @ 0x007D4FF0; src/render/cdSimpleSpecularShader.cpp:167	Real body gates on the switch bit, allocates/initializes a render node, links it into the opaque list, and increments the count.
