ida_ea	name	gate	result	session	date	source_ref	detail
0x008A6D00	??0bdUnicastConnection@@IAE@V?$bdReference@VbdCommonAddr@@@@@Z	V3	PASS	bdunicastconnection-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1678391-1678425;src/bd/bdUnicastConnection.cpp:51-65	Release retains the common-address reference while constructing the base, initializes both unreliable windows, queue/state/timers, and resets the connection; source follows the same constructor path.
0x008A6D00	??0bdUnicastConnection@@IAE@V?$bdReference@VbdCommonAddr@@@@@Z	V4	PASS	bdunicastconnection-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1678391-1678425;src/bd/bdUnicastConnection.cpp:51-65	Equivalent release/source initialization order, timer/window state, reset call, protected by-value ABI, and temporary reference cleanup.
0x008A7DC0	?receive@bdUnicastConnection@@MAE_NPAEI@Z	V3	PASS	ida-manual-bd-unicast-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1679275-1679415;src/bd/bdUnicastConnection.cpp:228-282	Release checks the shutdown guard, deserializes a packet, dispatches control/data chunks, starts the receive timer on handled packets, logs invalid packets, and closes after failed shutdown send; source matches.
0x008A7DC0	?receive@bdUnicastConnection@@MAE_NPAEI@Z	V4	PASS	ida-manual-bd-unicast-20260830	2026-08-30	IDA:0x008A7DC0;c3_bin/codmp_xboxr.xbe.c:1679275-1679415;src/bd/bdUnicastConnection.cpp:228-282	Release/source guard, packet/chunk dispatch, timer transitions, invalid-packet diagnostic, shutdown fallback, and now-exact mutable-buffer ABI match.
0x008A6F00	?getDataToSend@bdUnicastConnection@@MAEIQAEI@Z	V3	PASS	ida-manual-bd-unicast-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1678472-1678725;src/bd/bdUnicastConnection.cpp:312-430	Release checks shutdown and retransmission timers, queues control/data chunks, serializes a packet into the caller buffer, handles oversize/empty packets, and returns the serialized size; source matches.
0x008A6F00	?getDataToSend@bdUnicastConnection@@MAEIQAEI@Z	V4	PASS	ida-manual-bd-unicast-20260830	2026-08-30	IDA:0x008A6F00;c3_bin/codmp_xboxr.xbe.c:1678472-1678725;src/bd/bdUnicastConnection.cpp:312-430	Release/source timer gates, control-send selection, queue serialization, oversize handling, packet cleanup, and exact top-level-const output-buffer ABI match.
0x008A4FE0	?getMessageToDispatch@bdUnicastConnection@@MAE_NAAV?$bdReference@VbdMessage@@@@@Z	V3	PASS	ida-manual-bd-unicast-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1676495-1676575;src/bd/bdUnicastConnection.cpp:198-218	Release checks reliable then unreliable receive windows, transfers the next message into the caller reference, and reports whether one was found; source matches.
0x008A4FE0	?getMessageToDispatch@bdUnicastConnection@@MAE_NAAV?$bdReference@VbdMessage@@@@@Z	V4	PASS	ida-manual-bd-unicast-20260830	2026-08-30	IDA:0x008A4FE0;c3_bin/codmp_xboxr.xbe.c:1676495-1676575;src/bd/bdUnicastConnection.cpp:198-218	Release/source reliable-before-unreliable ordering, output-reference replacement and refcount handling, found result, and protected ABI match exactly.
0x008A5D00	??1bdUnicastConnection@@MAE@XZ	V3	PASS	ida-manual-bd-unicast-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1677451-1677485;src/bd/bdUnicastConnection.cpp:67-78	Release destroys the reliable windows, releases the init-ack reference, clears the control queue, destroys unreliable windows, and chains to bdConnection; source members and compiler cleanup provide the same sequence.
0x008A5D00	??1bdUnicastConnection@@MAE@XZ	V4	PASS	ida-manual-bd-unicast-20260830	2026-08-30	IDA:0x008A5D00;c3_bin/codmp_xboxr.xbe.c:1677451-1677485;src/bd/bdUnicastConnection.cpp:67-78	Release/source destruction order and cleanup match, and the override is now emitted with the protected destructor ABI.
