ida_ea	name	gate	result	session	date	source_ref	detail
0x0081D260	??Kmath@@YA?AVMat43@0@ABV10@0@Z	V3	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D260	Release inverse-affine matrix composition reviewed against source SSE operations.
0x0081D260	??Kmath@@YA?AVMat43@0@ABV10@0@Z	V4	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D260 + src/core/cdl_common.cpp	Matrix rows and translation use matching shuffle/multiply/add order.
0x0081D420	?get_min@cdlConvex@@QBE?BVPosition3@math@@XZ	V3	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D420	Release subtracts m_dims from m_sphere.
0x0081D420	?get_min@cdlConvex@@QBE?BVPosition3@math@@XZ	V4	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D420 + src/core/cdl_types.h	Inline source matches release operation and return ABI.
0x0081D450	?get_max@cdlConvex@@QBE?BVPosition3@math@@XZ	V3	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D450	Release adds m_dims to m_sphere.
0x0081D450	?get_max@cdlConvex@@QBE?BVPosition3@math@@XZ	V4	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D450 + src/core/cdl_types.h	Inline source matches release operation and return ABI.
0x0081D480	?get_dims@cdlConvex@@QBEABVDir3@math@@XZ	V3	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D480	Release returns the m_dims member address.
0x0081D480	?get_dims@cdlConvex@@QBEABVDir3@math@@XZ	V4	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D480 + src/core/cdl_types.h	Inline source returns m_dims by const reference.
0x0081D490	?get_center_local@cdlConvex@@QBEABVPosition3@math@@XZ	V3	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D490	Release returns the m_sphere member address.
0x0081D490	?get_center_local@cdlConvex@@QBEABVPosition3@math@@XZ	V4	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile 0x81D490 + src/core/cdl_types.h	Inline source returns m_sphere by const reference.
0x0081D4A0	?get_radius@cdlConvex@@QBEMXZ	V3	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA disasm/decompile 0x81D4A0	Release loads lane 3 with shufps and returns it through the float ABI.
0x0081D4A0	?get_radius@cdlConvex@@QBEMXZ	V4	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA disasm 0x81D4A0 + src/core/cdl_types.h	Inline source reads m_sphere lane 3; mangled M return type is preserved as float.
0x0081D4E0	?intersect@@YAMABVPosition3@math@@ABVDir3@2@01@Z	V3	PASS	ida-cdl-leaf-20260827	2026-08-27	IDA decompile/disasm 0x81D4E0	Release unit-direction assert, parallel sentinel, and plane projection reviewed.
