ida_ea	name	gate	result	session	date	source_ref	detail
0x0082D0A0	_txPathFix	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570479-1570572;src/filesystem/nfl.cpp:2436-2470	Source contains a concrete path canonicalization implementation with separator normalization, dot-segment removal, bounded output, and a returned destination pointer.
0x0082D170	_txPathFormat	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570574-1570587;src/filesystem/nfl.cpp:2471-2478	Source contains a concrete formatter that supplies the default dot path, appends a separator, and delegates to txPathFix.
0x0082D1E0	_txPathMake	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570589-1570609;src/filesystem/nfl.cpp:2479-2482	Source contains a concrete path-maker implementation delegating through the formatting and fixing path.
0x0082D250	_txPathDirEnd	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570611-1570622;src/filesystem/nfl.cpp:2484-2489	Source contains a concrete directory-end search returning the character after the final separator or null.
0x0082D270	_txPathFileStart	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570624-1570638;src/filesystem/nfl.cpp:2490-2495	Source contains a concrete file-start search returning the character after the final separator or the original path.
0x0082D290	_txPathExtStart	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570640-1570651;src/filesystem/nfl.cpp:2496-2500	Source contains a concrete extension-start search on the file portion of the path.
0x0082D2C0	_txPathFile	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570653-1570679;src/filesystem/nfl.cpp:2502-2508	Source contains a concrete bounded file-component extraction implementation.
0x0082D320	_txPathExt	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570681-1570706;src/filesystem/nfl.cpp:2509-2515	Source contains a concrete bounded extension-component extraction implementation.
0x0082D390	_txPathDir	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570708-1570725;src/filesystem/nfl.cpp:2516-2524	Source contains a concrete bounded directory-component extraction implementation.
0x0082D3E0	_txPathName	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570727-1570766;src/filesystem/nfl.cpp:2525-2533	Source contains a concrete bounded filename-without-extension extraction implementation.
0x0082D450	_txPathNormalize	V3	PASS	txpath-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1570767-1570845;src/filesystem/nfl.cpp:2323-2434	Source contains a concrete in-place path normalization implementation.
