index	status	map_line
1	VERIFIED	0002:0058afc0 ?RegisterHashStrings@mp_anim_wad@@YAXXZ 00D7A4C0 f mp_anim_wad.o
2	FIXED	0002:0058c590 ?ResolveAnim@mp_anim_wad@@YAIIIPAII@Z 00D7BA90 f mp_anim_wad.o	FIXED: matched IDA 0x0098C590 branch/hash behavior and corrected the unsigned int return type; source commit 99fb560a
3	VERIFIED	0002:0058c650 ?GetAnim@AnimRef@Broc@@QBEIXZ 00D7BB50 f i mp_anim_wad.o
4	VERIFIED	0002:0058c680 ??BBroAnim@@QBE?BIXZ 00D7BB80 f i mp_anim_wad.o	VERIFIED: IDA 0x0098C680 returns BroAnim::mVal unchanged
5	VERIFIED	0002:0058c6a0 ?SetAnim@AnimRef@Broc@@QAEXI@Z 00D7BBA0 f i mp_anim_wad.o
6	VERIFIED	0002:0058c6e0 ??0BroAnim@@QAE@I@Z 00D7BBE0 f i mp_anim_wad.o
7	VERIFIED	0002:0058c710 ?ResolveAnimName@mp_anim_wad@@YAPBDI@Z 00D7BC10 f mp_anim_wad.o
8	VERIFIED	0002:0058c790 ?ValidateAnimationIndices@mp_anim_wad@@YA_NXZ 00D7BC90 f mp_anim_wad.o
9	VERIFIED	0002:0058c840 ?IsUnresolved@AnimRef@Broc@@QBE_NXZ 00D7BD40 f i mp_anim_wad.o	VERIFIED: IDA 0x0098C840 compares the animation value against 0xFFFFFFFF
10	VERIFIED	0002:0058c870 ?GetBroAnim@mp_anim_wad@@YAIII@Z 00D7BD70 f mp_anim_wad.o
11	PORTED	0002:0058c8c0 ?GetEE_script_delay@@YAAAUbfloat@@Ventity@Broc@@@Z 00D7BDC0 f mp_anim_wad.o
12	PORTED	0002:0058c910 ?IsEEDefined_script_delay@@YA?AUbbool@@Ventity@Broc@@@Z 00D7BE10 f mp_anim_wad.o
13	PORTED	0002:0058c9c0 ?GetEE_dontdropweapon@@YAAAUbint@@Ventity@Broc@@@Z 00D7BEC0 f mp_anim_wad.o
14	PORTED	0002:0058ca10 ?IsEEDefined_dontdropweapon@@YA?AUbbool@@Ventity@Broc@@@Z 00D7BF10 f mp_anim_wad.o
15	PORTED	0002:0058cac0 ?GetEE_script_explodertype@@YAAAVstring@Broc@@Ventity@2@@Z 00D7BFC0 f mp_anim_wad.o	PORTED: added IDA 0x0098CAC0 ExtendedEntity string reference for key 0xDAE997F9; source commit 2363da3d
16	PORTED	0002:0058cb10 ?IsEEDefined_script_explodertype@@YA?AUbbool@@Ventity@Broc@@@Z 00D7C010 f mp_anim_wad.o	PORTED: added IDA 0x0098CB10 defined-check with typed string temporary and key 0xDAE997F9; source commit 2363da3d
17	PORTED	0002:0058cc10 ?GetEE_script_friendname@@YAAAVstring@Broc@@Ventity@2@@Z 00D7C110 f mp_anim_wad.o	PORTED: added IDA 0x0098CC10 ExtendedEntity string reference for key 0xE217DD4D; source commit 2363da3d
18	PORTED	0002:0058cc60 ?IsEEDefined_script_friendname@@YA?AUbbool@@Ventity@Broc@@@Z 00D7C160 f mp_anim_wad.o	PORTED: added IDA 0x0098CC60 defined-check with typed string temporary and key 0xE217DD4D; source commit 2363da3d
19	PORTED	0002:0058cd60 ?GetEE_script_prespawn_delay@@YAAAUbfloat@@Ventity@Broc@@@Z 00D7C260 f mp_anim_wad.o	PORTED: added IDA 0x0098CD60 ExtendedEntity float reference for key 0x531ABA72; source commit 121ccf9b
20	PORTED	0002:0058cdb0 ?IsEEDefined_script_prespawn_delay@@YA?AUbbool@@Ventity@Broc@@@Z 00D7C2B0 f mp_anim_wad.o	PORTED: added IDA 0x0098CDB0 defined-check for key 0x531ABA72; source commit 121ccf9b
21	PORTED	0002:0058ce60 ?GetEE_script_burst_max@@YAAAUbfloat@@Ventity@Broc@@@Z 00D7C360 f mp_anim_wad.o	PORTED: added IDA 0x0098CE60 ExtendedEntity float reference for key 0xD74DC709; source commit 121ccf9b
22	PORTED	0002:0058ceb0 ?IsEEDefined_script_burst_max@@YA?AUbbool@@Ventity@Broc@@@Z 00D7C3B0 f mp_anim_wad.o	PORTED: added IDA 0x0098CEB0 defined-check for key 0xD74DC709; source commit 121ccf9b
